Datetime,State,City,UrbanRural,Hour,DayOfWeek,Month,IsWeekend,Temperature,Electricity_Price,Hourly_Electricity_Demand
2024-01-05 15:00:00,Tamil Nadu,Chennai,Urban,15,4,1,0,9.7,6.02,949.31
2024-01-05 16:00:00,Maharashtra,Mumbai,Urban,16,4,1,0,11.34,6.77,822.62
2024-01-05 17:00:00,Delhi,New Delhi,Urban,17,4,1,0,11.74,4.92,837.75
2024-01-05 18:00:00,Maharashtra,Mumbai,Urban,18,4,1,0,11.55,7.08,1253.13
2024-01-05 19:00:00,Delhi,New Delhi,Urban,19,4,1,0,6.49,6.96,1192.82
2024-01-05 20:00:00,Uttar Pradesh,Lucknow,Semi-Urban,20,4,1,0,8.89,5.1,944.11
2024-01-05 21:00:00,Delhi,New Delhi,Urban,21,4,1,0,10.93,5.93,1124.67
2024-01-05 22:00:00,Karnataka,Bengaluru,Urban,22,4,1,0,12.95,5.61,1157.27
2024-01-05 23:00:00,Uttar Pradesh,Noida,Urban,23,4,1,0,10.07,6.69,874.61
2024-01-06 00:00:00,Maharashtra,Mumbai,Urban,0,5,1,1,12.9,4.59,832.96
2024-01-06 01:00:00,Delhi,New Delhi,Urban,1,5,1,1,6.21,6.72,745.86
2024-01-06 02:00:00,Delhi,New Delhi,Urban,2,5,1,1,9.9,6.29,802.26
2024-01-06 03:00:00,Karnataka,Bengaluru,Urban,3,5,1,1,10.46,5.3,761.6
2024-01-06 04:00:00,Maharashtra,Pune,Urban,4,5,1,1,8.76,7.78,759.98
2024-01-06 05:00:00,Delhi,New Delhi,Urban,5,5,1,1,10.56,6.33,754.55
2024-01-06 06:00:00,Karnataka,Bengaluru,Urban,6,5,1,1,10.13,5.54,892.22
2024-01-06 07:00:00,Tamil Nadu,Chennai,Urban,7,5,1,1,9.46,5.86,927.8
2024-01-06 08:00:00,Uttar Pradesh,Lucknow,Semi-Urban,8,5,1,1,11.75,7.46,591.71
2024-01-06 09:00:00,Delhi,New Delhi,Urban,9,5,1,1,13.55,7.5,933.7
2024-01-06 10:00:00,Maharashtra,Mumbai,Urban,10,5,1,1,12.66,6.5,627.4
2024-01-06 11:00:00,Delhi,New Delhi,Urban,11,5,1,1,10.03,6.62,790.33
2024-01-06 12:00:00,Maharashtra,Pune,Urban,12,5,1,1,8.11,7.85,878.1
2024-01-06 13:00:00,Karnataka,Bengaluru,Urban,13,5,1,1,7.26,7.82,715.39
2024-01-06 14:00:00,Tamil Nadu,Chennai,Urban,14,5,1,1,10.84,4.52,735.75
2024-01-06 15:00:00,Delhi,New Delhi,Urban,15,5,1,1,11.23,7.34,755.54
2024-01-06 16:00:00,Tamil Nadu,Chennai,Urban,16,5,1,1,10.59,5.49,782.19
2024-01-06 17:00:00,Tamil Nadu,Chennai,Urban,17,5,1,1,6.24,5.79,703.95
2024-01-06 18:00:00,Karnataka,Bengaluru,Urban,18,5,1,1,8.78,4.58,1089.36
2024-01-06 19:00:00,Delhi,New Delhi,Urban,19,5,1,1,5.67,5.79,1009.85
2024-01-06 20:00:00,Maharashtra,Mumbai,Urban,20,5,1,1,12.1,6.42,1009.84
2024-01-06 21:00:00,Uttar Pradesh,Lucknow,Semi-Urban,21,5,1,1,7.17,5.0,808.56
2024-01-06 22:00:00,Tamil Nadu,Chennai,Urban,22,5,1,1,8.13,7.57,1126.08
2024-01-06 23:00:00,Maharashtra,Pune,Urban,23,5,1,1,7.89,4.18,765.93
2024-01-07 00:00:00,Maharashtra,Pune,Urban,0,6,1,1,8.38,6.16,719.68
2024-01-07 01:00:00,Karnataka,Bengaluru,Urban,1,6,1,1,7.79,6.33,732.16
2024-01-07 02:00:00,Delhi,New Delhi,Urban,2,6,1,1,9.29,5.24,784.02
2024-01-07 03:00:00,Tamil Nadu,Chennai,Urban,3,6,1,1,13.09,5.5,643.83
2024-01-07 04:00:00,Maharashtra,Mumbai,Urban,4,6,1,1,9.94,7.83,783.17
2024-01-07 05:00:00,Tamil Nadu,Chennai,Urban,5,6,1,1,9.6,4.84,733.94
2024-01-07 06:00:00,Karnataka,Bengaluru,Urban,6,6,1,1,8.57,6.22,896.11
2024-01-07 07:00:00,Karnataka,Bengaluru,Urban,7,6,1,1,11.5,7.17,961.91
2024-01-07 08:00:00,Uttar Pradesh,Lucknow,Semi-Urban,8,6,1,1,8.75,5.64,629.67
2024-01-07 09:00:00,Delhi,New Delhi,Urban,9,6,1,1,13.54,7.18,916.7
2024-01-07 10:00:00,Karnataka,Bengaluru,Urban,10,6,1,1,8.31,7.39,789.5
2024-01-07 11:00:00,Maharashtra,Mumbai,Urban,11,6,1,1,9.8,5.64,717.96
2024-01-07 12:00:00,Karnataka,Bengaluru,Urban,12,6,1,1,10.38,5.91,683.83
2024-01-07 13:00:00,Delhi,New Delhi,Urban,13,6,1,1,5.58,5.37,762.94
2024-01-07 14:00:00,Uttar Pradesh,Noida,Urban,14,6,1,1,5.44,4.79,832.51
2024-01-07 15:00:00,Uttar Pradesh,Noida,Urban,15,6,1,1,7.07,5.68,731.8
2024-01-07 16:00:00,Delhi,New Delhi,Urban,16,6,1,1,16.77,4.54,697.75
2024-01-07 17:00:00,Karnataka,Bengaluru,Urban,17,6,1,1,8.88,5.31,745.38
2024-01-07 18:00:00,Karnataka,Bengaluru,Urban,18,6,1,1,10.74,7.65,986.19
2024-01-07 19:00:00,Maharashtra,Mumbai,Urban,19,6,1,1,8.81,7.2,1067.86
2024-01-07 20:00:00,Delhi,New Delhi,Urban,20,6,1,1,12.2,5.84,1015.3
2024-01-07 21:00:00,Delhi,New Delhi,Urban,21,6,1,1,10.15,7.95,1092.32
2024-01-07 22:00:00,Maharashtra,Mumbai,Urban,22,6,1,1,12.36,7.82,999.27
2024-01-07 23:00:00,Tamil Nadu,Chennai,Urban,23,6,1,1,7.93,5.56,751.02
2024-01-08 00:00:00,Maharashtra,Mumbai,Urban,0,0,1,0,12.38,5.89,885.9
2024-01-08 01:00:00,Tamil Nadu,Chennai,Urban,1,0,1,0,10.36,5.93,886.08
2024-01-08 02:00:00,Karnataka,Bengaluru,Urban,2,0,1,0,11.48,5.47,889.72
2024-01-08 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,0,1,0,11.01,6.24,563.97
2024-01-08 04:00:00,Delhi,New Delhi,Urban,4,0,1,0,5.42,6.97,946.52
2024-01-08 05:00:00,Karnataka,Bengaluru,Urban,5,0,1,0,10.24,7.31,939.34
2024-01-08 06:00:00,Maharashtra,Pune,Urban,6,0,1,0,8.98,4.65,1015.71
2024-01-08 07:00:00,Delhi,New Delhi,Urban,7,0,1,0,9.09,4.38,1009.06
2024-01-08 08:00:00,Maharashtra,Pune,Urban,8,0,1,0,10.62,7.8,1042.87
2024-01-08 09:00:00,Tamil Nadu,Chennai,Urban,9,0,1,0,8.92,7.3,975.06
2024-01-08 10:00:00,Delhi,New Delhi,Urban,10,0,1,0,14.73,4.92,844.84
2024-01-08 11:00:00,Delhi,New Delhi,Urban,11,0,1,0,8.5,4.74,870.27
2024-01-08 12:00:00,Delhi,New Delhi,Urban,12,0,1,0,6.87,4.59,918.37
2024-01-08 13:00:00,Maharashtra,Mumbai,Urban,13,0,1,0,7.28,6.53,908.63
2024-01-08 14:00:00,Uttar Pradesh,Noida,Urban,14,0,1,0,10.05,6.09,966.51
2024-01-08 15:00:00,Uttar Pradesh,Noida,Urban,15,0,1,0,10.24,4.52,922.56
2024-01-08 16:00:00,Tamil Nadu,Chennai,Urban,16,0,1,0,10.68,6.15,891.22
2024-01-08 17:00:00,Delhi,New Delhi,Urban,17,0,1,0,9.92,4.6,825.54
2024-01-08 18:00:00,Tamil Nadu,Chennai,Urban,18,0,1,0,11.14,7.57,1166.3
2024-01-08 19:00:00,Uttar Pradesh,Noida,Urban,19,0,1,0,11.3,7.26,1165.43
2024-01-08 20:00:00,Karnataka,Bengaluru,Urban,20,0,1,0,14.7,7.59,1248.66
2024-01-08 21:00:00,Tamil Nadu,Chennai,Urban,21,0,1,0,11.03,7.67,1244.23
2024-01-08 22:00:00,Karnataka,Bengaluru,Urban,22,0,1,0,12.27,6.63,1219.88
2024-01-08 23:00:00,Tamil Nadu,Chennai,Urban,23,0,1,0,11.15,7.09,935.23
2024-01-09 00:00:00,Delhi,New Delhi,Urban,0,1,1,0,10.32,7.49,858.89
2024-01-09 01:00:00,Maharashtra,Mumbai,Urban,1,1,1,0,9.45,7.25,797.81
2024-01-09 02:00:00,Delhi,New Delhi,Urban,2,1,1,0,9.44,4.11,844.36
2024-01-09 03:00:00,Delhi,New Delhi,Urban,3,1,1,0,15.44,4.58,922.66
2024-01-09 04:00:00,Delhi,New Delhi,Urban,4,1,1,0,11.49,6.92,917.61
2024-01-09 05:00:00,Delhi,New Delhi,Urban,5,1,1,0,10.89,6.27,869.94
2024-01-09 06:00:00,Maharashtra,Mumbai,Urban,6,1,1,0,8.04,5.36,1029.81
2024-01-09 07:00:00,Tamil Nadu,Chennai,Urban,7,1,1,0,9.83,5.08,1087.04
2024-01-09 08:00:00,Uttar Pradesh,Noida,Urban,8,1,1,0,11.94,7.4,1011.79
2024-01-09 09:00:00,Maharashtra,Mumbai,Urban,9,1,1,0,9.14,4.86,1004.22
2024-01-09 10:00:00,Uttar Pradesh,Noida,Urban,10,1,1,0,9.7,5.79,974.09
2024-01-09 11:00:00,Karnataka,Bengaluru,Urban,11,1,1,0,9.46,5.35,912.47
2024-01-09 12:00:00,Maharashtra,Pune,Urban,12,1,1,0,9.65,6.3,871.31
2024-01-09 13:00:00,Tamil Nadu,Chennai,Urban,13,1,1,0,8.86,5.2,854.91
2024-01-09 14:00:00,Uttar Pradesh,Lucknow,Semi-Urban,14,1,1,0,8.97,6.63,563.91
2024-01-09 15:00:00,Uttar Pradesh,Lucknow,Semi-Urban,15,1,1,0,9.38,6.6,603.78
2024-01-09 16:00:00,Maharashtra,Mumbai,Urban,16,1,1,0,11.15,6.68,890.59
2024-01-09 17:00:00,Karnataka,Bengaluru,Urban,17,1,1,0,11.04,6.33,868.09
2024-01-09 18:00:00,Uttar Pradesh,Noida,Urban,18,1,1,0,8.49,5.21,1214.62
2024-01-09 19:00:00,Uttar Pradesh,Lucknow,Semi-Urban,19,1,1,0,8.03,7.48,867.11
2024-01-09 20:00:00,Uttar Pradesh,Lucknow,Semi-Urban,20,1,1,0,12.41,6.51,864.77
2024-01-09 21:00:00,Karnataka,Bengaluru,Urban,21,1,1,0,7.04,4.87,1157.65
2024-01-09 22:00:00,Karnataka,Bengaluru,Urban,22,1,1,0,10.77,7.81,1245.18
2024-01-09 23:00:00,Karnataka,Bengaluru,Urban,23,1,1,0,13.32,4.85,886.53
2024-01-10 00:00:00,Maharashtra,Pune,Urban,0,2,1,0,13.85,5.87,854.12
2024-01-10 01:00:00,Uttar Pradesh,Noida,Urban,1,2,1,0,8.24,5.57,877.49
2024-01-10 02:00:00,Karnataka,Bengaluru,Urban,2,2,1,0,13.03,6.64,898.43
2024-01-10 03:00:00,Uttar Pradesh,Noida,Urban,3,2,1,0,8.14,6.58,851.91
2024-01-10 04:00:00,Maharashtra,Pune,Urban,4,2,1,0,10.77,4.24,899.94
2024-01-10 05:00:00,Uttar Pradesh,Noida,Urban,5,2,1,0,5.52,7.61,847.42
2024-01-10 06:00:00,Uttar Pradesh,Noida,Urban,6,2,1,0,13.66,5.5,996.19
2024-01-10 07:00:00,Uttar Pradesh,Noida,Urban,7,2,1,0,9.61,4.06,979.25
2024-01-10 08:00:00,Maharashtra,Pune,Urban,8,2,1,0,10.62,4.11,1160.41
2024-01-10 09:00:00,Delhi,New Delhi,Urban,9,2,1,0,9.3,5.05,1099.62
2024-01-10 10:00:00,Delhi,New Delhi,Urban,10,2,1,0,8.49,7.58,835.73
2024-01-10 11:00:00,Uttar Pradesh,Lucknow,Semi-Urban,11,2,1,0,8.85,7.15,624.83
2024-01-10 12:00:00,Karnataka,Bengaluru,Urban,12,2,1,0,9.98,4.43,933.41
2024-01-10 13:00:00,Delhi,New Delhi,Urban,13,2,1,0,11.33,7.52,852.14
2024-01-10 14:00:00,Karnataka,Bengaluru,Urban,14,2,1,0,10.38,6.77,849.15
2024-01-10 15:00:00,Maharashtra,Mumbai,Urban,15,2,1,0,10.22,5.43,861.51
2024-01-10 16:00:00,Tamil Nadu,Chennai,Urban,16,2,1,0,11.53,4.38,917.55
2024-01-10 17:00:00,Karnataka,Bengaluru,Urban,17,2,1,0,9.55,5.89,871.43
2024-01-10 18:00:00,Tamil Nadu,Chennai,Urban,18,2,1,0,7.24,6.15,1193.26
2024-01-10 19:00:00,Uttar Pradesh,Noida,Urban,19,2,1,0,9.61,7.25,1239.5
2024-01-10 20:00:00,Delhi,New Delhi,Urban,20,2,1,0,15.21,4.79,1154.15
2024-01-10 21:00:00,Uttar Pradesh,Lucknow,Semi-Urban,21,2,1,0,10.11,5.02,925.63
2024-01-10 22:00:00,Tamil Nadu,Chennai,Urban,22,2,1,0,9.25,5.96,1262.17
2024-01-10 23:00:00,Delhi,New Delhi,Urban,23,2,1,0,8.8,4.94,876.91
2024-01-11 00:00:00,Tamil Nadu,Chennai,Urban,0,3,1,0,9.86,7.96,921.82
2024-01-11 01:00:00,Delhi,New Delhi,Urban,1,3,1,0,7.29,6.42,897.43
2024-01-11 02:00:00,Tamil Nadu,Chennai,Urban,2,3,1,0,8.77,6.7,863.62
2024-01-11 03:00:00,Delhi,New Delhi,Urban,3,3,1,0,12.65,6.62,902.72
2024-01-11 04:00:00,Uttar Pradesh,Noida,Urban,4,3,1,0,11.0,7.41,887.24
2024-01-11 05:00:00,Uttar Pradesh,Lucknow,Semi-Urban,5,3,1,0,8.7,7.06,587.19
2024-01-11 06:00:00,Karnataka,Bengaluru,Urban,6,3,1,0,8.18,6.48,1053.69
2024-01-11 07:00:00,Maharashtra,Pune,Urban,7,3,1,0,11.57,4.05,1202.16
2024-01-11 08:00:00,Maharashtra,Mumbai,Urban,8,3,1,0,13.31,7.29,1049.22
2024-01-11 09:00:00,Tamil Nadu,Chennai,Urban,9,3,1,0,8.69,7.74,1039.25
2024-01-11 10:00:00,Karnataka,Bengaluru,Urban,10,3,1,0,10.57,4.03,898.15
2024-01-11 11:00:00,Uttar Pradesh,Lucknow,Semi-Urban,11,3,1,0,11.36,5.15,576.96
2024-01-11 12:00:00,Maharashtra,Mumbai,Urban,12,3,1,0,9.96,5.64,985.6
2024-01-11 13:00:00,Tamil Nadu,Chennai,Urban,13,3,1,0,10.13,7.94,882.16
2024-01-11 14:00:00,Uttar Pradesh,Noida,Urban,14,3,1,0,11.39,7.43,844.9
2024-01-11 15:00:00,Karnataka,Bengaluru,Urban,15,3,1,0,8.21,5.4,827.45
2024-01-11 16:00:00,Karnataka,Bengaluru,Urban,16,3,1,0,15.72,4.05,953.92
2024-01-11 17:00:00,Maharashtra,Pune,Urban,17,3,1,0,6.28,4.66,958.77
2024-01-11 18:00:00,Delhi,New Delhi,Urban,18,3,1,0,9.14,5.06,1143.43
2024-01-11 19:00:00,Tamil Nadu,Chennai,Urban,19,3,1,0,12.62,4.17,1287.2
2024-01-11 20:00:00,Karnataka,Bengaluru,Urban,20,3,1,0,8.26,7.64,1236.31
2024-01-11 21:00:00,Tamil Nadu,Chennai,Urban,21,3,1,0,12.78,7.69,1184.02
2024-01-11 22:00:00,Uttar Pradesh,Noida,Urban,22,3,1,0,14.56,6.12,1077.77
2024-01-11 23:00:00,Tamil Nadu,Chennai,Urban,23,3,1,0,9.03,4.65,943.89
2024-01-12 00:00:00,Karnataka,Bengaluru,Urban,0,4,1,0,10.23,5.06,897.29
2024-01-12 01:00:00,Tamil Nadu,Chennai,Urban,1,4,1,0,9.98,7.19,900.28
2024-01-12 02:00:00,Tamil Nadu,Chennai,Urban,2,4,1,0,12.08,4.39,975.25
2024-01-12 03:00:00,Uttar Pradesh,Noida,Urban,3,4,1,0,13.57,7.34,877.35
2024-01-12 04:00:00,Delhi,New Delhi,Urban,4,4,1,0,8.04,4.63,911.97
2024-01-12 05:00:00,Tamil Nadu,Chennai,Urban,5,4,1,0,10.42,6.05,837.71
2024-01-12 06:00:00,Delhi,New Delhi,Urban,6,4,1,0,10.21,5.77,932.86
2024-01-12 07:00:00,Maharashtra,Pune,Urban,7,4,1,0,12.58,5.53,1114.97
2024-01-12 08:00:00,Karnataka,Bengaluru,Urban,8,4,1,0,11.45,4.26,1018.64
2024-01-12 09:00:00,Tamil Nadu,Chennai,Urban,9,4,1,0,10.38,6.99,1092.31
2024-01-12 10:00:00,Tamil Nadu,Chennai,Urban,10,4,1,0,10.49,7.15,941.38
2024-01-12 11:00:00,Karnataka,Bengaluru,Urban,11,4,1,0,10.44,4.76,883.2
2024-01-12 12:00:00,Uttar Pradesh,Lucknow,Semi-Urban,12,4,1,0,9.89,4.5,641.98
2024-01-12 13:00:00,Uttar Pradesh,Noida,Urban,13,4,1,0,7.85,5.56,893.07
2024-01-12 14:00:00,Uttar Pradesh,Lucknow,Semi-Urban,14,4,1,0,10.7,6.04,518.51
2024-01-12 15:00:00,Maharashtra,Pune,Urban,15,4,1,0,11.4,5.22,874.86
2024-01-12 16:00:00,Delhi,New Delhi,Urban,16,4,1,0,10.3,6.67,955.06
2024-01-12 17:00:00,Karnataka,Bengaluru,Urban,17,4,1,0,8.44,6.05,873.93
2024-01-12 18:00:00,Tamil Nadu,Chennai,Urban,18,4,1,0,10.02,4.2,1170.08
2024-01-12 19:00:00,Karnataka,Bengaluru,Urban,19,4,1,0,10.82,6.97,1283.45
2024-01-12 20:00:00,Uttar Pradesh,Noida,Urban,20,4,1,0,9.16,7.83,1246.82
2024-01-12 21:00:00,Tamil Nadu,Chennai,Urban,21,4,1,0,11.7,5.9,1148.48
2024-01-12 22:00:00,Uttar Pradesh,Noida,Urban,22,4,1,0,11.54,7.19,1141.91
2024-01-12 23:00:00,Maharashtra,Mumbai,Urban,23,4,1,0,9.3,4.55,845.72
2024-01-13 00:00:00,Maharashtra,Mumbai,Urban,0,5,1,1,9.26,7.95,739.19
2024-01-13 01:00:00,Tamil Nadu,Chennai,Urban,1,5,1,1,9.21,5.96,795.49
2024-01-13 02:00:00,Tamil Nadu,Chennai,Urban,2,5,1,1,12.31,6.02,732.33
2024-01-13 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,5,1,1,13.41,4.92,509.88
2024-01-13 04:00:00,Delhi,New Delhi,Urban,4,5,1,1,11.21,5.38,733.72
2024-01-13 05:00:00,Delhi,New Delhi,Urban,5,5,1,1,9.4,4.72,680.21
2024-01-13 06:00:00,Maharashtra,Mumbai,Urban,6,5,1,1,8.12,5.79,864.25
2024-01-13 07:00:00,Delhi,New Delhi,Urban,7,5,1,1,7.73,7.13,879.67
2024-01-13 08:00:00,Tamil Nadu,Chennai,Urban,8,5,1,1,13.09,7.15,853.83
2024-01-13 09:00:00,Delhi,New Delhi,Urban,9,5,1,1,10.78,6.67,918.59
2024-01-13 10:00:00,Maharashtra,Pune,Urban,10,5,1,1,6.63,7.77,741.92
2024-01-13 11:00:00,Uttar Pradesh,Lucknow,Semi-Urban,11,5,1,1,10.56,6.9,459.64
2024-01-13 12:00:00,Maharashtra,Pune,Urban,12,5,1,1,13.1,6.41,708.79
2024-01-13 13:00:00,Tamil Nadu,Chennai,Urban,13,5,1,1,13.52,7.87,800.4
2024-01-13 14:00:00,Delhi,New Delhi,Urban,14,5,1,1,10.49,7.47,805.82
2024-01-13 15:00:00,Maharashtra,Pune,Urban,15,5,1,1,10.34,5.7,784.13
2024-01-13 16:00:00,Uttar Pradesh,Lucknow,Semi-Urban,16,5,1,1,11.81,5.28,490.06
2024-01-13 17:00:00,Uttar Pradesh,Noida,Urban,17,5,1,1,10.48,6.74,766.33
2024-01-13 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,5,1,1,12.14,7.77,869.88
2024-01-13 19:00:00,Uttar Pradesh,Lucknow,Semi-Urban,19,5,1,1,8.35,7.4,724.93
2024-01-13 20:00:00,Maharashtra,Mumbai,Urban,20,5,1,1,11.18,6.55,1030.8
2024-01-13 21:00:00,Delhi,New Delhi,Urban,21,5,1,1,9.96,7.41,1112.46
2024-01-13 22:00:00,Delhi,New Delhi,Urban,22,5,1,1,10.07,6.7,826.72
2024-01-13 23:00:00,Maharashtra,Pune,Urban,23,5,1,1,8.2,6.29,759.26
2024-01-14 00:00:00,Maharashtra,Mumbai,Urban,0,6,1,1,11.62,7.97,746.78
2024-01-14 01:00:00,Maharashtra,Pune,Urban,1,6,1,1,14.55,7.76,706.3
2024-01-14 02:00:00,Delhi,New Delhi,Urban,2,6,1,1,6.9,4.94,714.27
2024-01-14 03:00:00,Tamil Nadu,Chennai,Urban,3,6,1,1,8.15,7.73,733.79
2024-01-14 04:00:00,Tamil Nadu,Chennai,Urban,4,6,1,1,8.49,7.17,783.5
2024-01-14 05:00:00,Uttar Pradesh,Lucknow,Semi-Urban,5,6,1,1,8.0,6.63,410.35
2024-01-14 06:00:00,Tamil Nadu,Chennai,Urban,6,6,1,1,11.9,4.2,876.49
2024-01-14 07:00:00,Delhi,New Delhi,Urban,7,6,1,1,7.9,4.79,952.72
2024-01-14 08:00:00,Delhi,New Delhi,Urban,8,6,1,1,12.0,5.76,864.16
2024-01-14 09:00:00,Maharashtra,Pune,Urban,9,6,1,1,11.3,5.59,925.03
2024-01-14 10:00:00,Maharashtra,Mumbai,Urban,10,6,1,1,9.57,4.17,685.29
2024-01-14 11:00:00,Uttar Pradesh,Noida,Urban,11,6,1,1,13.71,6.45,755.28
2024-01-14 12:00:00,Karnataka,Bengaluru,Urban,12,6,1,1,9.43,6.81,697.02
2024-01-14 13:00:00,Delhi,New Delhi,Urban,13,6,1,1,13.4,4.97,758.61
2024-01-14 14:00:00,Karnataka,Bengaluru,Urban,14,6,1,1,10.59,6.82,736.59
2024-01-14 15:00:00,Maharashtra,Mumbai,Urban,15,6,1,1,11.98,7.99,801.36
2024-01-14 16:00:00,Karnataka,Bengaluru,Urban,16,6,1,1,9.68,7.59,804.59
2024-01-14 17:00:00,Maharashtra,Mumbai,Urban,17,6,1,1,10.07,4.2,795.77
2024-01-14 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,6,1,1,6.85,4.58,783.59
2024-01-14 19:00:00,Uttar Pradesh,Lucknow,Semi-Urban,19,6,1,1,10.71,7.58,711.22
2024-01-14 20:00:00,Uttar Pradesh,Noida,Urban,20,6,1,1,10.63,6.08,1187.18
2024-01-14 21:00:00,Karnataka,Bengaluru,Urban,21,6,1,1,7.21,6.69,1061.76
2024-01-14 22:00:00,Delhi,New Delhi,Urban,22,6,1,1,8.51,5.78,1038.56
2024-01-14 23:00:00,Uttar Pradesh,Lucknow,Semi-Urban,23,6,1,1,10.34,7.77,462.11
2024-01-15 00:00:00,Delhi,New Delhi,Urban,0,0,1,0,11.48,7.34,933.84
2024-01-15 01:00:00,Delhi,New Delhi,Urban,1,0,1,0,11.53,7.99,923.05
2024-01-15 02:00:00,Uttar Pradesh,Noida,Urban,2,0,1,0,7.79,7.93,880.15
2024-01-15 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,0,1,0,10.34,5.1,571.77
2024-01-15 04:00:00,Uttar Pradesh,Lucknow,Semi-Urban,4,0,1,0,9.5,7.4,578.94
2024-01-15 05:00:00,Maharashtra,Pune,Urban,5,0,1,0,10.9,7.78,807.66
2024-01-15 06:00:00,Tamil Nadu,Chennai,Urban,6,0,1,0,9.07,7.54,1092.56
2024-01-15 07:00:00,Karnataka,Bengaluru,Urban,7,0,1,0,5.7,6.58,1063.38
2024-01-15 08:00:00,Maharashtra,Pune,Urban,8,0,1,0,9.42,4.12,963.61
2024-01-15 09:00:00,Uttar Pradesh,Noida,Urban,9,0,1,0,8.34,6.44,991.1
2024-01-15 10:00:00,Maharashtra,Mumbai,Urban,10,0,1,0,11.49,6.1,844.26
2024-01-15 11:00:00,Karnataka,Bengaluru,Urban,11,0,1,0,11.06,5.83,826.19
2024-01-15 12:00:00,Uttar Pradesh,Noida,Urban,12,0,1,0,7.64,5.12,935.76
2024-01-15 13:00:00,Karnataka,Bengaluru,Urban,13,0,1,0,8.72,6.79,979.58
2024-01-15 14:00:00,Delhi,New Delhi,Urban,14,0,1,0,10.31,6.09,886.97
2024-01-15 15:00:00,Uttar Pradesh,Noida,Urban,15,0,1,0,12.23,7.55,831.71
2024-01-15 16:00:00,Delhi,New Delhi,Urban,16,0,1,0,10.3,4.7,907.53
2024-01-15 17:00:00,Uttar Pradesh,Noida,Urban,17,0,1,0,7.95,6.45,918.94
2024-01-15 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,0,1,0,12.8,5.99,904.7
2024-01-15 19:00:00,Uttar Pradesh,Noida,Urban,19,0,1,0,11.22,5.01,1231.93
2024-01-15 20:00:00,Delhi,New Delhi,Urban,20,0,1,0,11.12,5.55,1182.95
2024-01-15 21:00:00,Delhi,New Delhi,Urban,21,0,1,0,8.44,4.98,1128.92
2024-01-15 22:00:00,Maharashtra,Pune,Urban,22,0,1,0,14.22,7.44,1244.01
2024-01-15 23:00:00,Tamil Nadu,Chennai,Urban,23,0,1,0,9.04,7.58,907.89
2024-01-16 00:00:00,Maharashtra,Mumbai,Urban,0,1,1,0,11.4,7.24,911.16
2024-01-16 01:00:00,Delhi,New Delhi,Urban,1,1,1,0,9.54,6.25,864.11
2024-01-16 02:00:00,Uttar Pradesh,Lucknow,Semi-Urban,2,1,1,0,7.39,7.03,649.89
2024-01-16 03:00:00,Tamil Nadu,Chennai,Urban,3,1,1,0,13.77,4.6,860.48
2024-01-16 04:00:00,Maharashtra,Pune,Urban,4,1,1,0,6.74,5.68,852.71
2024-01-16 05:00:00,Tamil Nadu,Chennai,Urban,5,1,1,0,10.62,6.96,832.65
2024-01-16 06:00:00,Uttar Pradesh,Lucknow,Semi-Urban,6,1,1,0,9.38,7.15,665.3
2024-01-16 07:00:00,Maharashtra,Mumbai,Urban,7,1,1,0,11.97,7.64,1096.77
2024-01-16 08:00:00,Maharashtra,Mumbai,Urban,8,1,1,0,12.99,7.25,1047.51
2024-01-16 09:00:00,Maharashtra,Mumbai,Urban,9,1,1,0,14.09,4.88,1155.75
2024-01-16 10:00:00,Delhi,New Delhi,Urban,10,1,1,0,9.33,4.74,858.68
2024-01-16 11:00:00,Uttar Pradesh,Lucknow,Semi-Urban,11,1,1,0,10.43,5.64,651.25
2024-01-16 12:00:00,Delhi,New Delhi,Urban,12,1,1,0,7.83,5.42,851.95
2024-01-16 13:00:00,Tamil Nadu,Chennai,Urban,13,1,1,0,5.61,5.0,871.07
2024-01-16 14:00:00,Tamil Nadu,Chennai,Urban,14,1,1,0,10.86,7.83,919.09
2024-01-16 15:00:00,Tamil Nadu,Chennai,Urban,15,1,1,0,7.6,4.67,895.19
2024-01-16 16:00:00,Karnataka,Bengaluru,Urban,16,1,1,0,6.57,7.66,890.13
2024-01-16 17:00:00,Karnataka,Bengaluru,Urban,17,1,1,0,10.97,4.64,847.46
2024-01-16 18:00:00,Uttar Pradesh,Noida,Urban,18,1,1,0,7.86,6.68,1255.44
2024-01-16 19:00:00,Delhi,New Delhi,Urban,19,1,1,0,10.47,6.54,1230.58
2024-01-16 20:00:00,Uttar Pradesh,Noida,Urban,20,1,1,0,4.97,4.87,1216.82
2024-01-16 21:00:00,Maharashtra,Pune,Urban,21,1,1,0,9.26,5.58,1214.59
2024-01-16 22:00:00,Uttar Pradesh,Lucknow,Semi-Urban,22,1,1,0,7.52,7.35,945.98
2024-01-16 23:00:00,Uttar Pradesh,Noida,Urban,23,1,1,0,11.48,5.0,969.37
2024-01-17 00:00:00,Maharashtra,Mumbai,Urban,0,2,1,0,8.99,5.13,855.73
