Datetime,State,City,UrbanRural,Hour,DayOfWeek,Month,IsWeekend,Temperature,Electricity_Price,Hourly_Electricity_Demand,load_t_1,load_t_24,load_t_168,rolling_mean_24,rolling_max_24,rolling_std_24,rolling_mean_168
2023-12-10 06:00:00,Tamil Nadu,Chennai,Urban,6,6,12,1,10.77,6.27,952.51,740.83,946.59,901.25,802.0295833333333,1105.51,169.3084666590287,914.9416071428572
2023-12-10 07:00:00,Maharashtra,Pune,Urban,7,6,12,1,13.71,7.21,953.52,952.51,826.13,996.66,807.3375,1105.51,172.07121238781494,914.6848214285714
2023-12-10 08:00:00,Tamil Nadu,Chennai,Urban,8,6,12,1,14.8,5.49,913.13,953.52,929.83,928.83,806.6416666666668,1105.51,171.58741835063466,914.5913690476191
2023-12-10 09:00:00,Karnataka,Bengaluru,Urban,9,6,12,1,13.94,5.41,984.83,913.13,845.13,891.93,812.4625,1105.51,175.27966833780934,915.1443452380952
2023-12-10 10:00:00,Uttar Pradesh,Noida,Urban,10,6,12,1,11.34,7.07,807.61,984.83,873.48,731.79,809.7179166666666,1105.51,174.79774085644894,915.5956547619048
2023-12-10 11:00:00,Tamil Nadu,Chennai,Urban,11,6,12,1,15.79,5.32,625.4,807.61,730.25,823.47,805.3491666666667,1105.51,178.14840369312785,914.4166666666666
2023-12-10 12:00:00,Karnataka,Bengaluru,Urban,12,6,12,1,17.02,7.34,805.81,625.4,730.53,669.43,808.4858333333333,1105.51,177.43508456351515,915.2284523809524
2023-12-10 13:00:00,Maharashtra,Pune,Urban,13,6,12,1,15.43,6.63,680.38,805.81,715.62,721.71,807.0174999999999,1105.51,178.38028622922772,914.9824404761904
2023-12-10 14:00:00,Delhi,New Delhi,Urban,14,6,12,1,11.56,4.32,692.12,680.38,722.36,738.05,805.7575,1105.51,179.1095791201926,914.7090476190476
2023-12-10 15:00:00,Tamil Nadu,Chennai,Urban,15,6,12,1,9.76,7.14,747.01,692.12,780.72,698.23,804.3529166666667,1105.51,179.4463216936695,914.9994047619048
2023-12-10 16:00:00,Tamil Nadu,Chennai,Urban,16,6,12,1,10.67,5.05,811.96,747.01,666.13,698.3,810.4291666666667,1105.51,177.01495736155724,915.6759523809524
2023-12-10 17:00:00,Uttar Pradesh,Lucknow,Semi-Urban,17,6,12,1,10.85,6.24,457.32,811.96,677.14,807.46,801.27,1105.51,189.46096323862668,913.5917857142858
2023-12-10 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,6,12,1,10.39,5.15,650.58,457.32,722.4,987.29,798.2775,1105.51,191.31894374828767,911.5875595238094
2023-12-10 19:00:00,Uttar Pradesh,Lucknow,Semi-Urban,19,6,12,1,8.76,5.04,762.85,650.58,1105.51,996.14,784.0,1097.42,179.83549850277967,910.1989285714285
2023-12-10 20:00:00,Uttar Pradesh,Lucknow,Semi-Urban,20,6,12,1,11.7,6.55,728.64,762.85,1097.42,999.29,768.6341666666667,1096.04,167.20263301227115,908.5879166666667
2023-12-10 21:00:00,Uttar Pradesh,Lucknow,Semi-Urban,21,6,12,1,15.87,4.22,783.76,728.64,1055.25,739.26,757.3220833333335,1096.04,155.7609105112756,908.8527976190476
2023-12-10 22:00:00,Delhi,New Delhi,Urban,22,6,12,1,11.93,7.7,1121.6,783.76,1096.04,1086.31,758.3870833333334,1121.6,158.24512640286306,909.0628571428572
2023-12-10 23:00:00,Delhi,New Delhi,Urban,23,6,12,1,10.97,6.43,773.24,1121.6,736.0,404.25,759.9387500000001,1121.6,158.19863741822408,911.2592261904763
2023-12-11 00:00:00,Karnataka,Bengaluru,Urban,0,0,12,0,15.63,6.45,915.75,773.24,667.77,882.95,770.2712500000001,1121.6,160.00494802982206,911.4544642857143
2023-12-11 01:00:00,Tamil Nadu,Chennai,Urban,1,0,12,0,11.37,5.37,860.19,915.75,386.0,989.92,790.0291666666667,1121.6,138.29527320405336,910.6822619047618
2023-12-11 02:00:00,Maharashtra,Pune,Urban,2,0,12,0,11.71,6.41,895.24,860.19,683.78,942.37,798.8400000000001,1121.6,137.96749692844176,910.4017261904763
2023-12-11 03:00:00,Delhi,New Delhi,Urban,3,0,12,0,11.44,7.37,860.88,895.24,761.17,935.63,802.9945833333333,1121.6,138.2847368099796,909.9567857142858
2023-12-11 04:00:00,Karnataka,Bengaluru,Urban,4,0,12,0,13.19,6.8,979.42,860.88,746.71,843.99,812.6908333333334,1121.6,142.2678021233836,910.7629166666666
2023-12-11 05:00:00,Maharashtra,Mumbai,Urban,5,0,12,0,11.72,5.18,865.42,979.42,740.83,954.03,817.8820833333333,1121.6,141.80398915035127,910.2354761904762
2023-12-11 06:00:00,Delhi,New Delhi,Urban,6,0,12,0,9.68,5.22,1070.96,865.42,952.51,1062.92,822.8175,1121.6,148.59219018772893,910.2833333333334
2023-12-11 07:00:00,Tamil Nadu,Chennai,Urban,7,0,12,0,8.09,7.95,1061.23,1070.96,953.52,1045.77,827.3054166666667,1121.6,154.23100683516137,910.3753571428572
2023-12-11 08:00:00,Tamil Nadu,Chennai,Urban,8,0,12,0,8.8,4.01,1073.21,1061.23,913.13,1024.41,833.9754166666667,1121.6,161.39893205776644,910.6658333333335
2023-12-11 09:00:00,Uttar Pradesh,Lucknow,Semi-Urban,9,0,12,0,12.32,7.25,758.48,1073.21,984.83,986.79,824.5441666666667,1121.6,158.79284295330183,909.3068452380953
2023-12-11 10:00:00,Tamil Nadu,Chennai,Urban,10,0,12,0,13.14,4.56,923.3,758.48,807.61,948.16,829.3645833333334,1121.6,160.00776000148215,909.1588690476191
2023-12-11 11:00:00,Maharashtra,Mumbai,Urban,11,0,12,0,12.59,6.29,898.44,923.3,625.4,909.16,840.7412499999999,1121.6,154.48662413783063,909.0950595238095
2023-12-11 12:00:00,Tamil Nadu,Chennai,Urban,12,0,12,0,10.96,5.64,911.43,898.44,805.81,835.74,845.1420833333333,1121.6,154.95196773248787,909.5455952380953
2023-12-11 13:00:00,Tamil Nadu,Chennai,Urban,13,0,12,0,14.65,5.62,924.34,911.43,680.38,961.55,855.3070833333333,1121.6,151.64009099006162,909.3241071428571
2023-12-11 14:00:00,Tamil Nadu,Chennai,Urban,14,0,12,0,12.15,4.92,805.32,924.34,692.12,982.98,860.02375,1121.6,148.06186326969683,908.2666071428572
2023-12-11 15:00:00,Uttar Pradesh,Noida,Urban,15,0,12,0,13.3,5.29,935.06,805.32,747.01,838.59,867.8591666666666,1121.6,146.7915016766834,908.8408333333334
2023-12-11 16:00:00,Delhi,New Delhi,Urban,16,0,12,0,12.93,4.53,926.41,935.06,811.96,922.11,872.6279166666667,1121.6,146.75561377247143,908.8664285714285
2023-12-11 17:00:00,Delhi,New Delhi,Urban,17,0,12,0,12.1,5.61,951.0,926.41,457.32,926.31,893.1979166666666,1121.6,117.74370733594553,909.0133928571429
2023-12-11 18:00:00,Tamil Nadu,Chennai,Urban,18,0,12,0,10.55,5.1,1140.9,951.0,650.58,1195.1,913.6279166666667,1140.9,116.34618231360945,908.6907738095238
2023-12-11 19:00:00,Karnataka,Bengaluru,Urban,19,0,12,0,15.45,5.02,1239.68,1140.9,762.85,1222.52,933.4958333333334,1239.68,129.45375998089244,908.7929166666667
2023-12-11 20:00:00,Karnataka,Bengaluru,Urban,20,0,12,0,11.77,7.34,1222.34,1239.68,728.64,1120.64,954.0666666666667,1239.68,134.60886448188796,909.3982738095239
2023-12-11 21:00:00,Uttar Pradesh,Lucknow,Semi-Urban,21,0,12,0,7.44,4.82,883.63,1222.34,783.76,1174.67,958.2279166666666,1239.68,130.59911218752,907.6658928571428
2023-12-11 22:00:00,Tamil Nadu,Chennai,Urban,22,0,12,0,12.61,6.63,1212.65,883.63,1121.6,1262.76,962.0216666666666,1239.68,136.7297690834915,907.3676190476191
2023-12-11 23:00:00,Delhi,New Delhi,Urban,23,0,12,0,8.73,5.18,927.29,1212.65,773.24,917.56,968.4404166666667,1239.68,130.97703862756464,907.4255357142856
2023-12-12 00:00:00,Uttar Pradesh,Lucknow,Semi-Urban,0,1,12,0,10.66,6.02,651.35,927.29,915.75,844.67,957.4237499999999,1239.68,145.87396176189387,906.2748214285714
2023-12-12 01:00:00,Tamil Nadu,Chennai,Urban,1,1,12,0,12.08,4.69,937.26,651.35,860.19,785.95,960.6349999999999,1239.68,144.48206992715922,907.1754761904763
2023-12-12 02:00:00,Delhi,New Delhi,Urban,2,1,12,0,11.96,6.92,897.91,937.26,895.24,808.62,960.7462500000001,1239.68,144.43054578202302,907.7069642857144
2023-12-12 03:00:00,Delhi,New Delhi,Urban,3,1,12,0,11.53,7.02,989.87,897.91,860.88,913.73,966.1208333333334,1239.68,142.94508769079545,908.1601785714286
2023-12-12 04:00:00,Maharashtra,Pune,Urban,4,1,12,0,13.02,6.79,959.27,989.87,979.42,907.1,965.28125,1239.68,142.9227527239709,908.4707142857142
2023-12-12 05:00:00,Delhi,New Delhi,Urban,5,1,12,0,16.33,4.11,875.61,959.27,865.42,816.96,965.7058333333334,1239.68,142.62802669628795,908.8198214285715
2023-12-12 06:00:00,Tamil Nadu,Chennai,Urban,6,1,12,0,16.06,4.14,1084.73,875.61,1070.96,722.49,966.2795833333334,1239.68,143.09676782055584,910.9760119047619
2023-12-12 07:00:00,Tamil Nadu,Chennai,Urban,7,1,12,0,15.74,7.77,1142.31,1084.73,1061.23,1069.73,969.6579166666667,1239.68,146.3558743188894,911.4080357142857
2023-12-12 08:00:00,Maharashtra,Pune,Urban,8,1,12,0,11.02,6.33,976.52,1142.31,1073.21,1071.64,965.6291666666666,1239.68,144.7029159261758,910.8418452380952
2023-12-12 09:00:00,Uttar Pradesh,Lucknow,Semi-Urban,9,1,12,0,12.79,7.68,800.85,976.52,758.48,1103.44,967.3945833333333,1239.68,142.3043393569588,909.0407142857144
2023-12-12 10:00:00,Karnataka,Bengaluru,Urban,10,1,12,0,13.32,7.81,869.31,800.85,923.3,888.17,965.145,1239.68,143.45380610830165,908.9284523809524
2023-12-12 11:00:00,Maharashtra,Mumbai,Urban,11,1,12,0,15.08,7.16,906.24,869.31,898.44,857.43,965.4700000000001,1239.68,143.30487115117143,909.2189880952382
2023-12-12 12:00:00,Maharashtra,Pune,Urban,12,1,12,0,8.33,6.85,932.47,906.24,911.43,874.98,966.3466666666667,1239.68,143.02398909963557,909.5611904761905
2023-12-12 13:00:00,Delhi,New Delhi,Urban,13,1,12,0,14.22,5.25,915.3,932.47,924.34,554.54,965.9700000000001,1239.68,143.15127459227517,911.7085714285713
2023-12-12 14:00:00,Maharashtra,Pune,Urban,14,1,12,0,11.83,4.84,829.88,915.3,805.32,826.88,966.9933333333333,1239.68,142.03636140904376,911.7264285714286
2023-12-12 15:00:00,Delhi,New Delhi,Urban,15,1,12,0,9.27,7.06,1015.0,829.88,935.06,887.36,970.3241666666667,1239.68,142.19218143114105,912.4861904761905
2023-12-12 16:00:00,Maharashtra,Pune,Urban,16,1,12,0,13.31,5.57,917.75,1015.0,926.41,893.49,969.9633333333333,1239.68,142.31939626637262,912.6305952380952
2023-12-12 17:00:00,Uttar Pradesh,Noida,Urban,17,1,12,0,13.15,5.88,883.11,917.75,951.0,913.29,967.1345833333334,1239.68,143.38341611641073,912.4509523809525
2023-12-12 18:00:00,Tamil Nadu,Chennai,Urban,18,1,12,0,14.81,7.66,1192.62,883.11,1140.9,1259.64,969.2895833333332,1239.68,146.46416521157934,912.0520238095239
2023-12-12 19:00:00,Maharashtra,Pune,Urban,19,1,12,0,9.72,7.98,1147.45,1192.62,1239.68,1217.33,965.4466666666666,1222.34,140.1344095988735,911.6360714285713
2023-12-12 20:00:00,Delhi,New Delhi,Urban,20,1,12,0,11.85,4.42,1174.01,1147.45,1222.34,1138.41,963.4329166666666,1212.65,136.5846079710417,911.8479761904762
2023-12-12 21:00:00,Uttar Pradesh,Lucknow,Semi-Urban,21,1,12,0,11.95,5.49,974.37,1174.01,883.63,1071.92,967.21375,1212.65,135.53135519815874,911.2673214285714
2023-12-12 22:00:00,Delhi,New Delhi,Urban,22,1,12,0,13.71,5.62,1146.12,974.37,1212.65,1195.77,964.4416666666666,1192.62,130.89412853164822,910.9717857142856
2023-12-12 23:00:00,Maharashtra,Mumbai,Urban,23,1,12,0,14.53,4.61,790.14,1146.12,927.29,890.68,958.7270833333332,1192.62,135.49945385673246,910.3733333333333
2023-12-13 00:00:00,Uttar Pradesh,Noida,Urban,0,2,12,0,7.85,5.76,876.8,790.14,651.35,1045.02,968.1208333333333,1192.62,120.2164534393602,909.3720238095239
2023-12-13 01:00:00,Uttar Pradesh,Noida,Urban,1,2,12,0,11.48,7.39,885.19,876.8,937.26,910.86,965.9512500000001,1192.62,121.26293072467134,909.2192261904761
2023-12-13 02:00:00,Maharashtra,Mumbai,Urban,2,2,12,0,10.24,7.87,989.54,885.19,897.91,903.5,969.7691666666666,1192.62,120.46739486418689,909.7313690476191
2023-12-13 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,2,12,0,12.15,5.05,566.41,989.54,989.87,863.34,952.125,1192.62,145.7526223494486,907.9639285714286
2023-12-13 04:00:00,Delhi,New Delhi,Urban,4,2,12,0,12.95,7.14,903.82,566.41,959.27,829.52,949.8145833333333,1192.62,146.07357118870175,908.4061904761905
2023-12-13 05:00:00,Karnataka,Bengaluru,Urban,5,2,12,0,12.49,5.93,875.2,903.82,875.61,905.9,949.7975000000001,1192.62,146.08265043699586,908.2234523809524
2023-12-13 06:00:00,Uttar Pradesh,Noida,Urban,6,2,12,0,9.84,4.09,1045.74,875.2,1084.73,1057.45,948.1729166666665,1192.62,144.72734165167228,908.1537500000001
2023-12-13 07:00:00,Delhi,New Delhi,Urban,7,2,12,0,14.52,6.93,957.46,1045.74,1142.31,1014.89,940.4708333333333,1192.62,138.74145353755,907.8119047619048
2023-12-13 08:00:00,Karnataka,Bengaluru,Urban,8,2,12,0,10.15,4.15,1010.76,957.46,976.52,984.31,941.8975,1192.62,139.3031674863896,907.9693452380951
2023-12-13 09:00:00,Maharashtra,Mumbai,Urban,9,2,12,0,14.2,6.73,1030.73,1010.76,800.85,1063.84,951.4758333333333,1192.62,137.0684556650714,907.7722619047619
2023-12-13 10:00:00,Karnataka,Bengaluru,Urban,10,2,12,0,10.18,7.62,935.33,1030.73,869.31,934.13,954.2266666666666,1192.62,136.00613303520623,907.7794047619047
2023-12-13 11:00:00,Maharashtra,Pune,Urban,11,2,12,0,10.73,4.41,980.65,935.33,906.24,896.92,957.3270833333332,1192.62,135.71247411441365,908.2777976190476
2023-12-13 12:00:00,Tamil Nadu,Chennai,Urban,12,2,12,0,11.77,4.76,957.98,980.65,932.47,670.37,958.39,1192.62,135.60918530517094,909.9897619047618
2023-12-13 13:00:00,Uttar Pradesh,Lucknow,Semi-Urban,13,2,12,0,11.08,5.93,564.99,957.98,915.3,915.43,943.7937499999999,1192.62,157.52986959863463,907.9038095238095
2023-12-13 14:00:00,Delhi,New Delhi,Urban,14,2,12,0,11.55,5.85,898.28,564.99,829.88,828.51,946.6437500000001,1192.62,155.99057869579735,908.3191071428572
2023-12-13 15:00:00,Maharashtra,Pune,Urban,15,2,12,0,10.38,4.72,912.35,898.28,1015.0,542.84,942.3666666666667,1192.62,155.4411445354631,910.5185714285716
2023-12-13 16:00:00,Uttar Pradesh,Lucknow,Semi-Urban,16,2,12,0,14.45,6.51,570.85,912.35,917.75,899.9,927.9125,1192.62,172.97013306525173,908.5599404761904
2023-12-13 17:00:00,Maharashtra,Pune,Urban,17,2,12,0,10.88,4.93,935.05,570.85,883.11,871.67,930.0766666666667,1192.62,172.7099368422678,908.9372023809525
2023-12-13 18:00:00,Tamil Nadu,Chennai,Urban,18,2,12,0,11.57,5.63,1171.91,935.05,1192.62,1174.81,929.21375,1174.01,171.38782625868177,908.9199404761906
2023-12-13 19:00:00,Karnataka,Bengaluru,Urban,19,2,12,0,10.97,7.94,1201.72,1171.91,1147.45,1154.13,931.475,1201.72,174.71803100001983,909.2032142857144
2023-12-13 20:00:00,Uttar Pradesh,Noida,Urban,20,2,12,0,10.89,4.3,1208.52,1201.72,1174.01,1281.17,932.9129166666667,1208.52,176.92888051612866,908.7707738095238
2023-12-13 21:00:00,Maharashtra,Mumbai,Urban,21,2,12,0,14.03,5.04,1226.31,1208.52,974.37,1238.61,943.4104166666666,1226.31,186.6997682977392,908.6975595238096
2023-12-13 22:00:00,Delhi,New Delhi,Urban,22,2,12,0,11.56,4.75,1090.67,1226.31,1146.12,872.34,941.1,1226.31,184.41123435551248,909.997142857143
2023-12-13 23:00:00,Tamil Nadu,Chennai,Urban,23,2,12,0,9.71,4.33,828.05,1090.67,790.14,609.07,942.6795833333334,1226.31,183.22047494467225,911.3005952380952
2023-12-14 00:00:00,Maharashtra,Pune,Urban,0,3,12,0,12.86,5.17,885.23,828.05,876.8,830.66,943.0308333333334,1226.31,183.09672546918532,911.6254166666668
2023-12-14 01:00:00,Uttar Pradesh,Lucknow,Semi-Urban,1,3,12,0,11.51,7.8,591.21,885.23,885.19,915.89,930.7816666666666,1226.31,196.47909247477781,909.6927976190477
2023-12-14 02:00:00,Karnataka,Bengaluru,Urban,2,3,12,0,11.89,5.92,882.13,591.21,989.54,841.88,926.30625,1226.31,196.30571935261003,909.932380952381
2023-12-14 03:00:00,Karnataka,Bengaluru,Urban,3,3,12,0,10.7,6.27,906.8,882.13,566.41,719.1,940.4891666666666,1226.31,180.8619429508956,911.0496428571429
2023-12-14 04:00:00,Uttar Pradesh,Noida,Urban,4,3,12,0,13.35,4.94,867.28,906.8,903.82,881.83,938.9666666666667,1226.31,181.33721859915408,910.9630357142858
2023-12-14 05:00:00,Uttar Pradesh,Lucknow,Semi-Urban,5,3,12,0,12.28,4.24,625.8,867.28,875.2,867.13,928.5749999999999,1226.31,191.98378432430286,909.5265476190477
2023-12-14 06:00:00,Maharashtra,Mumbai,Urban,6,3,12,0,12.25,5.76,1086.79,625.8,1045.74,801.23,930.2854166666666,1226.31,193.25168603751618,911.2263095238095
2023-12-14 07:00:00,Maharashtra,Mumbai,Urban,7,3,12,0,10.93,6.34,1044.63,1086.79,957.46,1086.78,933.9175,1226.31,194.59909095927458,910.9754166666667
2023-12-14 08:00:00,Uttar Pradesh,Noida,Urban,8,3,12,0,8.55,6.38,1027.93,1044.63,1010.76,955.87,934.6329166666666,1226.31,194.92516281850564,911.4043452380952
2023-12-14 09:00:00,Delhi,New Delhi,Urban,9,3,12,0,12.08,4.46,1028.26,1027.93,1030.73,1110.9,934.5300000000001,1226.31,194.8728645084821,910.9124404761906
2023-12-14 10:00:00,Delhi,New Delhi,Urban,10,3,12,0,12.56,6.77,953.71,1028.26,935.33,672.89,935.2958333333335,1226.31,194.91225704686593,912.583988095238
2023-12-14 11:00:00,Tamil Nadu,Chennai,Urban,11,3,12,0,11.59,4.02,946.73,953.71,980.65,934.22,933.8825,1226.31,194.6919442126624,912.6584523809523
2023-12-14 12:00:00,Karnataka,Bengaluru,Urban,12,3,12,0,14.85,5.78,893.13,946.73,957.98,952.01,931.1804166666667,1226.31,194.79295238745414,912.3079761904761
2023-12-14 13:00:00,Tamil Nadu,Chennai,Urban,13,3,12,0,10.01,4.86,863.93,893.13,564.99,864.4,943.63625,1226.31,179.30086681845626,912.3051785714285
2023-12-14 14:00:00,Delhi,New Delhi,Urban,14,3,12,0,11.29,5.33,923.24,863.93,898.28,849.06,944.67625,1226.31,179.09862215896882,912.7467261904761
2023-12-14 15:00:00,Uttar Pradesh,Lucknow,Semi-Urban,15,3,12,0,12.04,4.67,726.78,923.24,912.35,944.56,936.9441666666668,1226.31,184.4797885928901,911.4504166666666
2023-12-14 16:00:00,Maharashtra,Mumbai,Urban,16,3,12,0,11.92,6.35,869.32,726.78,570.85,868.65,949.3804166666667,1226.31,168.05672783136635,911.4544047619047
2023-12-14 17:00:00,Tamil Nadu,Chennai,Urban,17,3,12,0,11.49,7.94,915.92,869.32,935.05,913.6,948.5833333333334,1226.31,168.1729773481662,911.4682142857143
2023-12-14 18:00:00,Tamil Nadu,Chennai,Urban,18,3,12,0,10.36,7.55,1213.26,915.92,1171.91,1195.19,950.30625,1226.31,170.75244633329916,911.5757738095238
2023-12-14 19:00:00,Delhi,New Delhi,Urban,19,3,12,0,14.33,7.79,1073.96,1213.26,1201.72,1162.42,944.9829166666667,1226.31,164.4488052352435,911.0492261904762
2023-12-14 20:00:00,Karnataka,Bengaluru,Urban,20,3,12,0,8.92,6.23,1192.74,1073.96,1208.52,1196.51,944.3254166666666,1226.31,163.3773735326575,911.0267857142857
2023-12-14 21:00:00,Karnataka,Bengaluru,Urban,21,3,12,0,13.41,7.44,1243.12,1192.74,1226.31,1159.44,945.0258333333335,1243.12,164.66975461885474,911.524880952381
2023-12-14 22:00:00,Maharashtra,Pune,Urban,22,3,12,0,15.52,7.28,1236.63,1243.12,1090.67,1259.49,951.1075,1243.12,172.77832400406606,911.3888095238095
2023-12-14 23:00:00,Delhi,New Delhi,Urban,23,3,12,0,14.68,4.21,941.17,1236.63,828.05,833.25,955.8208333333333,1243.12,170.80709510558276,912.0311904761905
2023-12-15 00:00:00,Uttar Pradesh,Noida,Urban,0,4,12,0,11.74,5.05,852.77,941.17,885.23,882.65,954.4683333333334,1243.12,171.51739325330132,911.8533333333335
2023-12-15 01:00:00,Maharashtra,Pune,Urban,1,4,12,0,12.56,7.04,882.82,852.77,591.21,904.13,966.6187500000001,1243.12,154.1107247717548,911.7264880952382
2023-12-15 02:00:00,Delhi,New Delhi,Urban,2,4,12,0,14.09,6.85,980.15,882.82,882.13,858.23,970.7029166666666,1243.12,153.06961645744437,912.4522023809524
2023-12-15 03:00:00,Karnataka,Bengaluru,Urban,3,4,12,0,12.12,4.93,882.47,980.15,906.8,958.83,969.6891666666667,1243.12,153.5909123760073,911.9976785714287
2023-12-15 04:00:00,Karnataka,Bengaluru,Urban,4,4,12,0,14.89,5.9,874.93,882.47,867.28,943.34,970.0079166666666,1243.12,153.3769293058728,911.5904761904761
2023-12-15 05:00:00,Karnataka,Bengaluru,Urban,5,4,12,0,11.84,6.9,841.46,874.93,625.8,943.78,978.99375,1243.12,137.86740453476898,910.9814285714284
2023-12-15 06:00:00,Tamil Nadu,Chennai,Urban,6,4,12,0,14.79,4.23,972.46,841.46,1086.79,1046.1,974.2299999999999,1243.12,135.9425561548501,910.5430952380954
2023-12-15 07:00:00,Tamil Nadu,Chennai,Urban,7,4,12,0,11.02,4.7,1117.1,972.46,1044.63,772.03,977.2495833333334,1243.12,138.35768938828014,912.5970833333333
2023-12-15 08:00:00,Delhi,New Delhi,Urban,8,4,12,0,12.3,7.54,1111.98,1117.1,1027.93,1112.71,980.7516666666667,1243.12,140.73950425510404,912.592738095238
2023-12-15 09:00:00,Tamil Nadu,Chennai,Urban,9,4,12,0,9.69,6.03,1029.85,1111.98,1028.26,1037.76,980.8179166666665,1243.12,140.76321230687623,912.5456547619049
2023-12-15 10:00:00,Tamil Nadu,Chennai,Urban,10,4,12,0,9.25,4.86,934.34,1029.85,953.71,903.67,980.0108333333333,1243.12,140.9807586290577,912.7282142857142
2023-12-15 11:00:00,Tamil Nadu,Chennai,Urban,11,4,12,0,14.0,4.49,937.16,934.34,946.73,892.52,979.6120833333333,1243.12,141.09247245132883,912.9939285714287
2023-12-15 12:00:00,Delhi,New Delhi,Urban,12,4,12,0,11.99,4.86,944.74,937.16,893.13,1022.69,981.7624999999999,1243.12,140.10693143794828,912.5299404761905
2023-12-15 13:00:00,Uttar Pradesh,Lucknow,Semi-Urban,13,4,12,0,9.06,7.37,575.75,944.74,863.93,838.84,969.755,1243.12,161.3786032097026,910.9639285714286
2023-12-15 14:00:00,Karnataka,Bengaluru,Urban,14,4,12,0,6.86,6.66,877.15,575.75,923.24,861.42,967.8345833333333,1243.12,162.22820226001429,911.0575595238095
2023-12-15 15:00:00,Tamil Nadu,Chennai,Urban,15,4,12,0,11.32,7.8,819.31,877.15,726.78,940.63,971.69,1243.12,157.27423556932203,910.3354166666667
2023-12-15 16:00:00,Delhi,New Delhi,Urban,16,4,12,0,13.94,5.05,930.85,819.31,869.32,835.02,974.2537499999999,1243.12,156.0295122812313,910.9058333333332
2023-12-15 17:00:00,Tamil Nadu,Chennai,Urban,17,4,12,0,13.99,6.04,841.25,930.85,915.92,893.5,971.1424999999999,1243.12,157.97559721431332,910.5948214285714
2023-12-15 18:00:00,Maharashtra,Mumbai,Urban,18,4,12,0,9.91,4.58,1239.06,841.25,1213.26,955.98,972.2174999999999,1243.12,159.77236827137858,912.2798214285713
2023-12-15 19:00:00,Tamil Nadu,Chennai,Urban,19,4,12,0,11.96,6.86,1167.03,1239.06,1073.96,1163.52,976.0954166666666,1243.12,163.4366355603865,912.3007142857142
2023-12-15 20:00:00,Karnataka,Bengaluru,Urban,20,4,12,0,12.86,7.02,1137.1,1167.03,1192.74,1214.54,973.7770833333334,1243.12,160.59994676157388,911.8397619047619
2023-12-15 21:00:00,Tamil Nadu,Chennai,Urban,21,4,12,0,12.53,6.43,1193.42,1137.1,1243.12,1204.02,971.7062499999998,1239.06,157.26167204383685,911.7766666666668
2023-12-15 22:00:00,Maharashtra,Mumbai,Urban,22,4,12,0,12.23,7.45,1245.43,1193.42,1236.63,1230.5,972.0729166666666,1245.43,157.91511777394692,911.8655357142858
2023-12-15 23:00:00,Uttar Pradesh,Lucknow,Semi-Urban,23,4,12,0,9.64,4.58,706.58,1245.43,941.17,901.35,962.2983333333333,1245.43,166.91493807812674,910.7061904761904
2023-12-16 00:00:00,Uttar Pradesh,Noida,Urban,0,5,12,1,13.5,5.39,814.68,706.58,852.77,830.99,960.71125,1245.43,168.17795767043125,910.6091071428573
2023-12-16 01:00:00,Tamil Nadu,Chennai,Urban,1,5,12,1,13.36,5.29,749.59,814.68,882.82,749.31,955.16,1245.43,172.99076723290142,910.610773809524
2023-12-16 02:00:00,Karnataka,Bengaluru,Urban,2,5,12,1,11.47,5.17,716.82,749.59,980.15,803.83,944.1879166666668,1245.43,179.5629603032437,910.0928571428572
2023-12-16 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,5,12,1,10.32,7.63,388.02,716.82,882.47,711.53,923.5858333333334,1245.43,212.32795128039498,908.1672023809524
2023-12-16 04:00:00,Delhi,New Delhi,Urban,4,5,12,1,12.76,5.4,651.96,388.02,874.93,791.03,914.2954166666667,1245.43,219.31259937199115,907.3394047619047
2023-12-16 05:00:00,Delhi,New Delhi,Urban,5,5,12,1,12.73,4.03,811.37,651.96,841.46,705.7,913.0416666666666,1245.43,219.8324749255361,907.9683928571428
2023-12-16 06:00:00,Delhi,New Delhi,Urban,6,5,12,1,11.33,5.62,979.52,811.37,972.46,946.59,913.3358333333334,1245.43,219.92014809563995,908.1644047619047
2023-12-16 07:00:00,Karnataka,Bengaluru,Urban,7,5,12,1,9.52,5.43,860.65,979.52,1117.1,826.13,902.6504166666667,1245.43,215.7804572381576,908.369880952381
2023-12-16 08:00:00,Delhi,New Delhi,Urban,8,5,12,1,10.66,6.07,915.09,860.65,1111.98,929.83,894.4466666666667,1245.43,211.16945226764494,908.2821428571428
2023-12-16 09:00:00,Maharashtra,Mumbai,Urban,9,5,12,1,14.63,4.94,914.79,915.09,1029.85,845.13,889.6525,1245.43,209.2592043427879,908.6967857142857
2023-12-16 10:00:00,Tamil Nadu,Chennai,Urban,10,5,12,1,12.86,4.45,722.79,914.79,934.34,873.48,880.8379166666667,1245.43,211.73588264586078,907.7998214285716
2023-12-16 11:00:00,Maharashtra,Mumbai,Urban,11,5,12,1,9.78,6.42,789.53,722.79,937.16,730.25,874.6866666666666,1245.43,212.17248741176536,908.1526785714287
2023-12-16 12:00:00,Tamil Nadu,Chennai,Urban,12,5,12,1,14.36,4.03,795.27,789.53,944.74,730.53,868.4587499999999,1245.43,212.22049979480124,908.5380357142858
